adhesivity,particle_size,n,product
0.4,0.09,0.59,8.187233826684981
0.45,0.09,0.59,8.287786797116494
0.5,0.09,0.59,8.344284865913414
0.55,0.09,0.59,8.36631116576613
0.6,0.09,0.59,8.360528228785517
0.65,0.09,0.59,8.332396792870412
0.7,0.09,0.59,8.286425756954067
0.75,0.09,0.59,8.226183983839963
0.8,0.09,0.59,8.153685999525495
0.85,0.09,0.59,8.074239403316565
0.9,0.09,0.59,7.98712378707087
0.95,0.09,0.59,7.894542412341236
1.0,0.09,0.59,7.798702760284415
0.3,0.1,0.59,7.345957752597366
0.35,0.1,0.59,7.555824764928103
0.4,0.1,0.59,7.701155706181354
0.45,0.1,0.59,7.794745382524967
0.5,0.1,0.59,7.847231745560499
0.55,0.1,0.59,7.867231225189011
0.6,0.1,0.59,7.8611575358764965
0.65,0.1,0.59,7.834178118258757
0.7,0.1,0.59,7.7899238759911515
0.75,0.1,0.59,7.732836158571456
0.8,0.1,0.59,7.664947401638707
0.85,0.1,0.59,7.588987140384247
0.9,0.1,0.59,7.506530340308601
0.95,0.1,0.59,7.41916001118707
1.0,0.1,0.59,7.328143072121303
0.3,0.03,0.64,15.052807145052912
0.35,0.03,0.64,16.221905615908977
0.4,0.03,0.64,17.194860633381364
0.45,0.03,0.64,17.998501593973486
0.5,0.03,0.64,18.65251265598678
0.55,0.03,0.64,19.173058934433655
0.6,0.03,0.64,19.5722443564103
0.65,0.03,0.64,19.8621351947911
0.7,0.03,0.64,20.050697984964266
0.75,0.03,0.64,20.14687900857656
0.8,0.03,0.64,20.02200322999246
0.85,0.03,0.64,19.777263295284293
0.9,0.03,0.64,19.51998712924772
0.95,0.03,0.64,19.252809175860534
1.0,0.03,0.64,18.98276020734724
0.3,0.04,0.64,13.841890976135979
0.35,0.04,0.64,14.814709095599529
0.4,0.04,0.64,15.600659726868919
0.45,0.04,0.64,16.223643154593532
0.5,0.04,0.64,16.70246417081543
0.55,0.04,0.64,17.050884753831085
0.6,0.04,0.64,17.280768792593495
0.65,0.04,0.64,17.166817562864914
0.7,0.04,0.64,17.01932028137777
0.75,0.04,0.64,16.847768124452095
0.8,0.04,0.64,16.657885327538196
0.85,0.04,0.64,16.454131396506824
0.9,0.04,0.64,16.23958685007185
0.95,0.04,0.64,16.017047794586425
1.0,0.04,0.64,15.788849677513154
0.3,0.05,0.64,12.839809529429496
0.35,0.05,0.64,13.66060549006567
0.4,0.05,0.64,14.30278876470957
0.45,0.05,0.64,14.786996108448662
0.5,0.05,0.64,15.073441162424027
0.55,0.05,0.64,15.053924114229115
0.6,0.05,0.64,14.989539466752706
0.65,0.05,0.64,14.888419111644218
0.7,0.05,0.64,14.760313370742928
0.75,0.05,0.64,14.610219414599852
0.8,0.05,0.64,14.445801751708451
0.85,0.05,0.64,14.267283086199942
0.9,0.05,0.64,14.0795365207269
0.95,0.05,0.64,13.885421378519004
1.0,0.05,0.64,13.686760467828295
0.3,0.06,0.64,11.993390807982887
0.35,0.06,0.64,12.694239764596414
0.4,0.06,0.64,13.22117769984271
0.45,0.06,0.64,13.390632702172782
0.5,0.06,0.64,13.422922570476233
0.55,0.06,0.64,13.404518475279438
0.6,0.06,0.64,13.344587074431526
0.65,0.06,0.64,13.254683748964258
0.7,0.06,0.64,13.140476446638857
0.75,0.06,0.64,13.006371400780363
0.8,0.06,0.64,12.857690910577917
0.85,0.06,0.64,12.697857234857553
0.9,0.06,0.64,12.529687422757537
0.95,0.06,0.64,12.357340981321308
1.0,0.06,0.64,12.179932365703388
0.3,0.07,0.64,11.267721144241463
0.35,0.07,0.64,11.869633718666718
0.4,0.07,0.64,12.056982981209044
0.45,0.07,0.64,12.142842106842087
0.5,0.07,0.64,12.170108752500504
0.55,0.07,0.64,12.152236411618691
0.6,0.07,0.64,12.098674393172393
0.65,0.07,0.64,12.015777047497219
0.7,0.07,0.64,11.910504433266707
0.75,0.07,0.64,11.7878607815243
0.8,0.07,0.64,11.652427394179918
0.85,0.07,0.64,11.507408621406999
0.9,0.07,0.64,11.354299647656596
0.95,0.07,0.64,11.196180926918654
1.0,0.07,0.64,11.03388593700857
0.3,0.08,0.64,10.636797797905883
0.35,0.08,0.64,10.933540873981443
0.4,0.08,0.64,11.079426644873202
0.45,0.08,0.64,11.157277853596455
0.5,0.08,0.64,11.181979170406922
0.55,0.08,0.64,11.16453903503985
0.6,0.08,0.64,11.113561570403355
0.65,0.08,0.64,11.036606355293147
0.7,0.08,0.64,10.938574920984543
0.75,0.08,0.64,10.825074833906427
0.8,0.08,0.64,10.69977397905133
0.85,0.08,0.64,10.56472923507033
0.9,0.08,0.64,10.423763541171732
0.95,0.08,0.64,10.27844030343347
1.0,0.08,0.64,10.129785078399737
0.3,0.09,0.64,9.934233089419926
0.35,0.09,0.64,10.149352409128783
0.4,0.09,0.64,10.284252025167488
0.45,0.09,0.64,10.356027129728528
0.5,0.09,0.64,10.377417844041053
0.55,0.09,0.64,10.360144494685594
0.6,0.09,0.64,10.312162659653549
0.65,0.09,0.64,10.239960626713128
0.7,0.09,0.64,10.1488632549399
0.75,0.09,0.64,10.043032436823726
0.8,0.09,0.64,9.924642891622081
0.85,0.09,0.64,9.800286005930843
0.9,0.09,0.64,9.668628391169738
0.95,0.09,0.64,9.532255839487718
1.0,0.09,0.64,9.393784929497489
0.3,0.1,0.64,9.296699311382717
0.35,0.1,0.64,9.497247195519734
0.4,0.1,0.64,9.622712550736054
0.45,0.1,0.64,9.688575031880514
0.5,0.1,0.64,9.707755219297123
0.55,0.1,0.64,9.690680207136152
0.6,0.1,0.64,9.644989748512058
0.65,0.1,0.64,9.576792667989395
0.7,0.1,0.64,9.49026288259353
0.75,0.1,0.64,9.39073181804414
0.8,0.1,0.64,9.280407273492212
0.85,0.1,0.64,9.16247804377623
0.9,0.1,0.64,9.038663025868575
0.95,0.1,0.64,8.910733141953681
1.0,0.1,0.64,8.780081653308198
0.3,0.03,0.69,19.784365094595188
0.35,0.03,0.69,21.266633033227855
0.4,0.03,0.69,22.48954635940757
0.45,0.03,0.69,23.48940913278941
0.5,0.03,0.69,24.292583875312562
0.55,0.03,0.69,24.920633471438727
0.6,0.03,0.69,25.389545438488984
0.65,0.03,0.69,25.71537285895168
0.7,0.03,0.69,25.908543482515753
0.75,0.03,0.69,25.98095034088425
0.8,0.03,0.69,25.75345487173219
0.85,0.03,0.69,25.367247218140253
0.9,0.03,0.69,24.97074064845618
0.95,0.03,0.69,24.566747733194916
1.0,0.03,0.69,24.16422651068882
0.3,0.04,0.69,18.074005141609984
0.35,0.04,0.69,19.284623180326264
0.4,0.04,0.69,20.24994166621296
0.45,0.04,0.69,21.00204588207253
0.5,0.04,0.69,21.56603424192627
0.55,0.04,0.69,21.960111760407113
0.6,0.04,0.69,22.199975573548137
0.65,0.04,0.69,21.973446070540128
0.7,0.04,0.69,21.710799489636177
0.75,0.04,0.69,21.423847786180897
0.8,0.04,0.69,21.119364139729225
0.85,0.04,0.69,20.80252696385908
0.9,0.04,0.69,20.47675071350479
0.95,0.04,0.69,20.1451650114337
1.0,0.04,0.69,19.810357232908995
0.3,0.05,0.69,16.667396794947464
0.35,0.05,0.69,17.669982808104365
0.4,0.05,0.69,18.43972611359584
0.45,0.05,0.69,19.004095117263116
0.5,0.05,0.69,19.307072080871325
0.55,0.05,0.69,19.19956928694373
0.6,0.05,0.69,19.042339519520695
0.65,0.05,0.69,18.844983379647484
0.7,0.05,0.69,18.619541452401176
0.75,0.05,0.69,18.371724523264795
0.8,0.05,0.69,18.111007997720304
0.85,0.05,0.69,17.836897267487576
0.9,0.05,0.69,17.555305112709096
0.95,0.05,0.69,17.269495641757942
1.0,0.05,0.69,16.98141119627347
0.3,0.06,0.69,15.485933718424617
0.35,0.06,0.69,16.326142102647996
0.4,0.06,0.69,16.940876320196136
0.45,0.06,0.69,17.075900503154465
0.5,0.06,0.69,17.036556840094807
0.55,0.06,0.69,16.940364859860324
0.6,0.06,0.69,16.79816167855301
0.65,0.06,0.69,16.62428548293632
0.7,0.06,0.69,16.425249103078308
0.75,0.06,0.69,16.20603923066998
0.8,0.06,0.69,15.97300623455512
0.85,0.06,0.69,15.730043076564641
0.9,0.06,0.69,15.480321574338719
0.95,0.06,0.69,15.228869403337455
1.0,0.06,0.69,14.974056219277813
0.3,0.07,0.69,14.47817591138066
0.35,0.07,0.69,15.185717873557724
0.4,0.07,0.69,15.337197327717371
0.45,0.07,0.69,15.365542498474703
0.5,0.07,0.69,15.32746233022109
0.55,0.07,0.69,15.239372315154684
0.6,0.07,0.69,15.112542805896325
0.65,0.07,0.69,14.954301265020604
0.7,0.07,0.69,14.772978258772667
0.75,0.07,0.69,14.574409541826917
0.8,0.07,0.69,14.363975382856959
0.85,0.07,0.69,14.145306551748963
0.9,0.07,0.69,13.919849577835297
0.95,0.07,0.69,13.691222491446663
1.0,0.07,0.69,13.460123661025785
0.3,0.08,0.69,13.606097004963623
0.35,0.08,0.69,13.897451394981118
0.4,0.08,0.69,13.999668090254941
0.45,0.08,0.69,14.0241820750603
0.5,0.08,0.69,13.98900847235925
0.55,0.08,0.69,13.907293784471056
0.6,0.08,0.69,13.789230606840759
0.65,0.08,0.69,13.643814741996215
0.7,0.08,0.69,13.476646270785922
0.75,0.08,0.69,13.294399446344976
0.8,0.08,0.69,13.101258841204892
0.85,0.08,0.69,12.899370682828405
0.9,0.08,0.69,12.693283865573042
0.95,0.08,0.69,12.484623315438508
1.0,0.08,0.69,12.27436352939798
0.3,0.09,0.69,12.638843661838902
0.35,0.09,0.69,12.82470479438758
0.4,0.09,0.69,12.918385129350364
0.45,0.09,0.69,12.940402611344556
0.5,0.09,0.69,12.905935360589242
0.55,0.09,0.69,12.829141998681015
0.6,0.09,0.69,12.71937559555377
0.65,0.09,0.69,12.584229513212264
0.7,0.09,0.69,12.429897809804299
0.75,0.09,0.69,12.26115301155848
0.8,0.09,0.69,12.080246471590495
0.85,0.09,0.69,11.895313106345633
0.9,0.09,0.69,11.704134987598135
0.95,0.09,0.69,11.509710967845784
1.0,0.09,0.69,11.315112014659718
0.3,0.1,0.69,11.76546626009449
0.35,0.1,0.69,11.93750610938972
0.4,0.1,0.69,12.023727394548096
0.45,0.1,0.69,12.042533981779846
0.5,0.1,0.69,12.009395727494121
0.55,0.1,0.69,11.936764051920205
0.6,0.1,0.69,11.833604252853908
0.65,0.1,0.69,11.707029942541078
0.7,0.1,0.69,11.56174193926548
0.75,0.1,0.69,11.404075072853706
0.8,0.1,0.69,11.23634053163549
0.85,0.1,0.69,11.062214541904057
0.9,0.1,0.69,10.883514165859612
0.95,0.1,0.69,10.702177201648933
1.0,0.1,0.69,10.519695519051012
0.3,0.03,0.74,26.00319650842512
0.35,0.03,0.74,27.880181976057944
0.4,0.03,0.74,29.41458533662341
0.45,0.03,0.74,30.65545976295697
0.5,0.03,0.74,31.63807698313965
0.55,0.03,0.74,32.391178410370706
0.6,0.03,0.74,32.935876225251
0.65,0.03,0.74,33.293520298277485
0.7,0.03,0.74,33.47776849907034
0.75,0.03,0.74,33.50443412739716
0.8,0.03,0.74,33.125578405502864
0.85,0.03,0.74,32.537223265854024
0.9,0.03,0.74,31.94356043391985
0.95,0.03,0.74,31.347378383781354
1.0,0.03,0.74,30.760007316210814
0.3,0.04,0.74,23.600074760170926
0.35,0.04,0.74,25.10320579414167
0.4,0.04,0.74,26.28479466024016
0.45,0.04,0.74,27.187847207289682
0.5,0.04,0.74,27.84582132117997
0.55,0.04,0.74,28.282785057310143
0.6,0.04,0.74,28.519501729423286
0.65,0.04,0.74,28.125908045961516
0.7,0.04,0.74,27.695513492095152
0.75,0.04,0.74,27.242852024969608
0.8,0.04,0.74,26.775760121791976
0.85,0.04,0.74,26.30008948232632
0.9,0.04,0.74,25.81945733312569
0.95,0.04,0.74,25.33723308705227
1.0,0.04,0.74,24.856165060232772
0.3,0.05,0.74,21.63599976179464
0.35,0.05,0.74,22.85610931856309
0.4,0.05,0.74,23.773230852950583
0.45,0.05,0.74,24.423867334328644
0.5,0.05,0.74,24.729789854834685
0.55,0.05,0.74,24.486868540524046
0.6,0.05,0.74,24.190916284051447
0.65,0.05,0.74,23.852995802720297
0.7,0.05,0.74,23.4878024056637
0.75,0.05,0.74,23.10165592868841
0.8,0.05,0.74,22.706154793706524
0.85,0.05,0.74,22.299613893456822
0.9,0.05,0.74,21.889125195748914
0.95,0.05,0.74,21.47831683250696
1.0,0.05,0.74,21.06914392889044
0.3,0.06,0.74,19.99552478285112
0.35,0.06,0.74,20.997154685799323
0.4,0.06,0.74,21.707089717098086
0.45,0.06,0.74,21.775399600522075
0.5,0.06,0.74,21.623030859477254
0.55,0.06,0.74,21.408897463525495
0.6,0.06,0.74,21.14552021766682
0.65,0.06,0.74,20.85050636079968
0.7,0.06,0.74,20.53112831895703
0.75,0.06,0.74,20.192850061951702
0.8,0.06,0.74,19.84313746096026
0.85,0.06,0.74,19.486299980703407
0.9,0.06,0.74,19.12580481534445
0.95,0.06,0.74,18.767667223431257
1.0,0.06,0.74,18.409162951467987
0.3,0.07,0.74,18.603369309331153
0.35,0.07,0.74,19.428234501678798
0.4,0.07,0.74,19.509824492242316
0.45,0.07,0.74,19.443544945659625
0.5,0.07,0.74,19.303944300093217
0.55,0.07,0.74,19.110759591367163
0.6,0.07,0.74,18.877187916465864
0.65,0.07,0.74,18.611457706064655
0.7,0.07,0.74,18.32339577697574
0.75,0.07,0.74,18.019674428614024
0.8,0.07,0.74,17.706507135360837
0.85,0.07,0.74,17.387902352813775
0.9,0.07,0.74,17.06509589163009
0.95,0.07,0.74,16.74227797262685
1.0,0.07,0.74,16.419866038530497
0.3,0.08,0.74,17.404286442760693
0.35,0.08,0.74,17.66483132060869
0.4,0.08,0.74,17.68960731627693
0.45,0.08,0.74,17.62774804528556
0.5,0.08,0.74,17.500690625290943
0.55,0.08,0.74,17.323851867109084
0.6,0.08,0.74,17.10908600488664
0.65,0.08,0.74,16.866931257780543
0.7,0.08,0.74,16.60362487982495
0.75,0.08,0.74,16.32700552659343
0.8,0.08,0.74,16.041739158257226
0.85,0.08,0.74,15.749931712462418
0.9,0.08,0.74,15.45693689765967
0.95,0.08,0.74,15.164345438317579
1.0,0.08,0.74,14.872971034012897
0.3,0.09,0.74,16.079788713487186
0.35,0.09,0.74,16.205275611008783
0.4,0.09,0.74,16.227205823216185
0.45,0.09,0.74,16.16971620931653
0.5,0.09,0.74,16.050540706265593
0.55,0.09,0.74,15.886543330235277
0.6,0.09,0.74,15.688514706400513
0.65,0.09,0.74,15.465179819937916
0.7,0.09,0.74,15.223612308203544
0.75,0.09,0.74,14.9691713253488
0.8,0.09,0.74,14.704040881668792
0.85,0.09,0.74,14.43819841710411
0.9,0.09,0.74,14.168170526961973
0.95,0.09,0.74,13.897386808962207
1.0,0.09,0.74,13.629411452913226
0.3,0.1,0.74,14.889821826111472
0.35,0.1,0.74,15.004774454953889
0.4,0.1,0.74,15.0238323857391
0.45,0.1,0.74,14.96841632800712
0.5,0.1,0.74,14.856739017570385
0.55,0.1,0.74,14.703440107980095
0.6,0.1,0.74,14.518853131468115
0.65,0.1,0.74,14.311111749726061
0.7,0.1,0.74,14.085371324681317
0.75,0.1,0.74,13.849072765275729
0.8,0.1,0.74,13.604505149628494
0.85,0.1,0.74,13.3558399798008
0.9,0.1,0.74,13.104911673270868
0.95,0.1,0.74,12.853779260455111
1.0,0.1,0.74,12.60398230714011
0.3,0.03,0.79,34.17679695167431
0.35,0.03,0.79,36.550428354296315
0.4,0.03,0.79,38.47200013278938
0.45,0.03,0.79,40.00769912796337
0.5,0.03,0.79,41.20467054179068
0.55,0.03,0.79,42.10119457897926
0.6,0.03,0.79,42.72514233675908
0.65,0.03,0.79,43.1048968230672
0.7,0.03,0.79,43.25835547002812
0.75,0.03,0.79,43.206545236747104
0.8,0.03,0.79,42.60802871553958
0.85,0.03,0.79,41.73377145530284
0.9,0.03,0.79,40.86346767045435
0.95,0.03,0.79,39.99952057993342
1.0,0.03,0.79,39.156148849821854
0.3,0.04,0.79,30.815722598386067
0.35,0.04,0.79,32.67737903149251
0.4,0.04,0.79,34.118144225755515
0.45,0.04,0.79,35.19557284644811
0.5,0.04,0.79,35.954211903440964
0.55,0.04,0.79,36.42585881735861
0.6,0.04,0.79,36.63796728964514
0.65,0.04,0.79,36.00103055617063
0.7,0.04,0.79,35.329950329879736
0.75,0.04,0.79,34.642375816967736
0.8,0.04,0.79,33.94710775174587
0.85,0.04,0.79,33.2505136505808
0.9,0.04,0.79,32.556160218204646
0.95,0.04,0.79,31.867466965063485
1.0,0.04,0.79,31.187168118058878
0.3,0.05,0.79,28.085758769136763
0.35,0.05,0.79,29.564360014119877
0.4,0.05,0.79,30.649398028259064
0.45,0.05,0.79,31.389302773116967
0.5,0.05,0.79,31.675569641146993
0.55,0.05,0.79,31.230217822055845
0.6,0.05,0.79,30.73154063144838
0.65,0.05,0.79,30.1918763897172
0.7,0.05,0.79,29.628917729139747
0.75,0.05,0.79,29.049341882504137
0.8,0.05,0.79,28.467187777767997
0.85,0.05,0.79,27.878883436956425
0.9,0.05,0.79,27.292821102169448
0.95,0.05,0.79,26.712887482485396
1.0,0.05,0.79,26.14086784458264
0.3,0.06,0.79,25.818334148358158
0.35,0.06,0.79,27.004573531665905
0.4,0.06,0.79,27.814248512304236
0.45,0.06,0.79,27.768258996052534
0.5,0.06,0.79,27.444246389595218
0.55,0.06,0.79,27.056140431176495
0.6,0.06,0.79,26.61797367069228
0.65,0.06,0.79,26.151115844827267
0.7,0.06,0.79,25.663369085250558
0.75,0.06,0.79,25.160447153107736
0.8,0.06,0.79,24.65097042551371
0.85,0.06,0.79,24.139532554979464
0.9,0.06,0.79,23.629768159404584
0.95,0.06,0.79,23.128790698820012
1.0,0.06,0.79,22.632296527469986
0.3,0.07,0.79,23.90393318728236
0.35,0.07,0.79,24.85600608381324
0.4,0.07,0.79,24.817653681107572
0.45,0.07,0.79,24.603845916368662
0.5,0.07,0.79,24.312065331673608
0.55,0.07,0.79,23.965628282199027
0.6,0.07,0.79,23.579633699666456
0.65,0.07,0.79,23.16299182462379
0.7,0.07,0.79,22.727091783291236
0.75,0.07,0.79,22.279370260686637
0.8,0.07,0.79,21.826854097004574
0.85,0.07,0.79,21.37381378939467
0.9,0.07,0.79,20.9210233316198
0.95,0.07,0.79,20.473253713305795
1.0,0.07,0.79,20.0304252407396
0.3,0.08,0.79,22.26275371042553
0.35,0.08,0.79,22.453488536628324
0.4,0.08,0.79,22.35211613494615
0.45,0.08,0.79,22.157263752348477
0.5,0.08,0.79,21.893915710131317
0.55,0.08,0.79,21.579744281281354
0.6,0.08,0.79,21.22822021537524
0.65,0.08,0.79,20.851453602562646
0.7,0.08,0.79,20.456154566255087
0.75,0.08,0.79,20.051384084047566
0.8,0.08,0.79,19.642188459952337
0.85,0.08,0.79,19.230422556772204
0.9,0.08,0.79,18.822307984951614
0.95,0.08,0.79,18.419247963072895
1.0,0.08,0.79,18.021730157232525
0.3,0.09,0.79,20.45753646364595
0.35,0.09,0.79,20.476959262538458
0.4,0.09,0.79,20.38352365194295
0.45,0.09,0.79,20.204914031084158
0.5,0.09,0.79,19.96134722247104
0.55,0.09,0.79,19.67257506459831
0.6,0.09,0.79,19.350752860775888
0.65,0.09,0.79,19.00567584307858
0.7,0.09,0.79,18.645235484372446
0.75,0.09,0.79,18.275286994331633
0.8,0.09,0.79,17.89771580888291
0.85,0.09,0.79,17.524681500015532
0.9,0.09,0.79,17.150951889548246
0.95,0.09,0.79,16.780383161443137
1.0,0.09,0.79,16.417058559573498
0.3,0.1,0.79,18.843859572766736
0.35,0.1,0.79,18.860158426804507
0.4,0.1,0.79,18.77250973413859
0.45,0.1,0.79,18.605177922482042
0.5,0.1,0.79,18.379167382325424
0.55,0.1,0.79,18.11137005545319
0.6,0.1,0.79,17.813431288468475
0.65,0.1,0.79,17.49443885582927
0.7,0.1,0.79,17.1598437671719
0.75,0.1,0.79,16.818270243981083
0.8,0.1,0.79,16.471782769948575
0.85,0.1,0.79,16.125022787285637
0.9,0.1,0.79,15.779711161947725
0.95,0.1,0.79,15.437946705932864
1.0,0.1,0.79,15.101232703076542
0.3,0.03,0.84,44.91961015244878
0.35,0.03,0.84,47.916968907512086
0.4,0.03,0.84,50.31839739635948
0.45,0.03,0.84,52.213080537378545
0.5,0.03,0.84,53.66397190835287
0.55,0.03,0.84,54.72201605390083
0.6,0.03,0.84,55.4239934353655
0.65,0.03,0.84,55.80762002579215
0.7,0.03,0.84,55.896357549138166
0.75,0.03,0.84,55.718163876361466
0.8,0.03,0.84,54.80490299069497
0.85,0.03,0.84,53.529696300522154
0.9,0.03,0.84,52.27416629115443
0.95,0.03,0.84,51.03972737485159
1.0,0.03,0.84,49.84407113392954
0.3,0.04,0.84,40.23753182609848
0.35,0.04,0.84,42.53684207205999
0.4,0.04,0.84,44.285975236103205
0.45,0.04,0.84,45.56184013192127
0.5,0.04,0.84,46.42367480158624
0.55,0.04,0.84,46.91345593772058
0.6,0.04,0.84,47.06746491760153
0.65,0.04,0.84,46.08115048191053
0.7,0.04,0.84,45.06886614209307
0.75,0.04,0.84,44.05170945920334
0.8,0.04,0.84,43.039156291616735
0.85,0.04,0.84,42.037752714507725
0.9,0.04,0.84,41.05057493960499
0.95,0.04,0.84,40.08075575104399
1.0,0.04,0.84,39.13071275746344
0.3,0.05,0.84,36.45821105207448
0.35,0.05,0.84,38.241477185034725
0.4,0.05,0.84,39.514427185148854
0.45,0.05,0.84,40.341208666718764
0.5,0.05,0.84,40.572189168643455
0.55,0.05,0.84,39.83059343006466
0.6,0.05,0.84,39.0405877351989
0.65,0.05,0.84,38.21530039543317
0.7,0.05,0.84,37.37568762876029
0.75,0.05,0.84,36.52830197157727
0.8,0.05,0.84,35.68991699991919
0.85,0.05,0.84,34.854062738703256
0.9,0.05,0.84,34.030509536292115
0.95,0.05,0.84,33.22319729318544
1.0,0.05,0.84,32.43344741363307
0.3,0.06,0.84,33.33677837592765
0.35,0.06,0.84,34.73075293007917
0.4,0.06,0.84,35.639619607544574
0.45,0.06,0.84,35.410427446454996
0.5,0.06,0.84,34.83261272610598
0.55,0.06,0.84,34.193014202563035
0.6,0.06,0.84,33.50669621935858
0.65,0.06,0.84,32.79924468478695
0.7,0.06,0.84,32.07853472902802
0.75,0.06,0.84,31.35011149996826
0.8,0.06,0.84,30.623702734262295
0.85,0.06,0.84,29.903934176829736
0.9,0.06,0.84,29.194376323407777
0.95,0.06,0.84,28.503327175470904
1.0,0.06,0.84,27.82423336996341
0.3,0.07,0.84,30.714759908327714
0.35,0.07,0.84,31.80016374545894
0.4,0.07,0.84,31.56952716208688
0.45,0.07,0.84,31.133686556038352
0.5,0.07,0.84,30.619468824757814
0.55,0.07,0.84,30.053820530503
0.6,0.07,0.84,29.453493172331484
0.65,0.07,0.84,28.827628589928167
0.7,0.07,0.84,28.189136294003855
0.75,0.07,0.84,27.54602149884381
0.8,0.07,0.84,26.906015744940785
0.85,0.07,0.84,26.273434634844843
0.9,0.07,0.84,25.648213172763533
0.95,0.07,0.84,25.035668282099632
1.0,0.07,0.84,24.434909175468835
0.3,0.08,0.84,28.477479062476753
0.35,0.08,0.84,28.540275212043575
0.4,0.08,0.84,28.243537958607014
0.45,0.08,0.84,27.850655439929305
0.5,0.08,0.84,27.389978794872025
0.55,0.08,0.84,26.88116746886073
0.6,0.08,0.84,26.339065300376433
0.65,0.08,0.84,25.77725080484107
0.7,0.08,0.84,25.202584536042014
0.75,0.08,0.84,24.625336411574292
0.8,0.08,0.84,24.050731886990707
0.85,0.08,0.84,23.480047943280592
0.9,0.08,0.84,22.92040656088946
0.95,0.08,0.84,22.3727886511932
1.0,0.08,0.84,21.837113587954995
0.3,0.09,0.84,26.027132919375408
0.35,0.09,0.84,25.874651607579622
0.4,0.09,0.84,25.60441033384076
0.45,0.09,0.84,25.247106734519306
0.5,0.09,0.84,24.825044229227025
0.55,0.09,0.84,24.36088213952099
0.6,0.09,0.84,23.867883179920113
0.65,0.09,0.84,23.3567096185003
0.7,0.09,0.84,22.835894610923976
0.75,0.09,0.84,22.311596778882105
0.8,0.09,0.84,21.785047644616064
0.85,0.09,0.84,21.270968358016574
0.9,0.09,0.84,20.761689037961695
0.95,0.09,0.84,20.26145367582752
1.0,0.09,0.84,19.774867952266323
0.3,0.1,0.84,23.847904141837912
0.35,0.1,0.84,23.70615945957969
0.4,0.1,0.84,23.456539760975993
0.45,0.1,0.84,23.125535657338272
0.5,0.1,0.84,22.73673874650698
0.55,0.1,0.84,22.309182264600572
0.6,0.1,0.84,21.855606045165707
0.65,0.1,0.84,21.385857104093063
0.7,0.1,0.84,20.905394066379746
0.75,0.1,0.84,20.424054288225697
0.8,0.1,0.84,19.943366159685983
0.85,0.1,0.84,19.46836442213491
0.9,0.1,0.84,19.000454986840023
0.95,0.1,0.84,18.54164395279842
1.0,0.1,0.84,18.09326795256452
0.3,0.03,0.89,59.039218306533876
0.35,0.03,0.89,62.818303715272165
0.4,0.03,0.89,65.81256778433011
0.45,0.03,0.89,68.14202862511779
0.5,0.03,0.89,69.89066635200273
0.55,0.03,0.89,71.12622506199641
0.6,0.03,0.89,71.89722211131324
0.65,0.03,0.89,72.25375032742235
0.7,0.03,0.89,72.22657341714859
0.75,0.03,0.89,71.85285860607735
0.8,0.03,0.89,70.49322586294757
0.85,0.03,0.89,68.65970378677687
0.9,0.03,0.89,66.87118390128747
0.95,0.03,0.89,65.12712484374262
1.0,0.03,0.89,63.449330441891306
0.3,0.04,0.89,52.540029275220874
0.35,0.04,0.89,55.37111564913449
0.4,0.04,0.89,57.48400586020789
0.45,0.04,0.89,58.981318055638596
0.5,0.04,0.89,59.941727769512774
0.55,0.04,0.89,60.42060282108251
0.6,0.04,0.89,60.465861445205434
0.65,0.04,0.89,58.98365677125089
0.7,0.04,0.89,57.49237336504397
0.75,0.04,0.89,56.01674424788117
0.8,0.04,0.89,54.56632676458123
0.85,0.04,0.89,53.14722869717938
0.9,0.04,0.89,51.76131618647797
0.95,0.04,0.89,50.41087775617769
1.0,0.04,0.89,49.097522260139634
0.3,0.05,0.89,47.32651747255823
0.35,0.05,0.89,49.465321643867405
0.4,0.05,0.89,50.9435765860985
0.45,0.05,0.89,51.846105931525386
0.5,0.05,0.89,51.9675747771835
0.55,0.05,0.89,50.79939506123736
0.6,0.05,0.89,49.59619528967068
0.65,0.05,0.89,48.37093148707325
0.7,0.05,0.89,47.14792617446122
0.75,0.05,0.89,45.93277363472286
0.8,0.05,0.89,44.74520579289173
0.85,0.05,0.89,43.57440254522923
0.9,0.05,0.89,42.43150881927762
0.95,0.05,0.89,41.32016200441196
1.0,0.05,0.89,40.24076466730237
0.3,0.06,0.89,43.04463588160627
0.35,0.06,0.89,44.66744115309834
0.4,0.06,0.89,45.6666116723802
0.45,0.06,0.89,45.15581521041363
0.5,0.06,0.89,44.210028291645
0.55,0.06,0.89,43.21245386904724
0.6,0.06,0.89,42.17821782476727
0.65,0.06,0.89,41.13745884787241
0.7,0.06,0.89,40.09732264470569
0.75,0.06,0.89,39.06248108706792
0.8,0.06,0.89,38.04358014992512
0.85,0.06,0.89,37.044846548517874
0.9,0.06,0.89,36.069402084824745
0.95,0.06,0.89,35.12676778701567
1.0,0.06,0.89,34.20722071604681
0.3,0.07,0.89,39.466161021908
0.35,0.07,0.89,40.68434851633502
0.4,0.07,0.89,40.15831061404608
0.45,0.07,0.89,39.3965415758345
0.5,0.07,0.89,38.563234275653215
0.55,0.07,0.89,37.688648002213185
0.6,0.07,0.89,36.790574064975786
0.65,0.07,0.89,35.87758336275895
0.7,0.07,0.89,34.96388418627891
0.75,0.07,0.89,34.0576637282108
0.8,0.07,0.89,33.167110571667386
