adhesivity,particle_size,time_throughput_100_scaled,efficiency_throughput_100,time_throughput_100
0.12,0.04,0.8940601348462657,0.239881605881286,111.8492997310467
0.13,0.04,0.8862872814817503,0.2548957829725499,112.8302324645952
0.14,0.04,0.8786564352878807,0.2696104932944599,113.81012644292107
0.15,0.04,0.8711793071980403,0.2840317696772476,114.78693212035576
0.16,0.04,0.8638436171814454,0.2981655141800821,115.76169344896088
0.17,0.04,0.8566303777628352,0.3120175113974937,116.73646253493683
0.18,0.04,0.8495472654307663,0.3255934351803007,117.70975444114296
0.19,0.04,0.8425906697884173,0.338898837624916,118.68158951381572
0.2,0.04,0.8357572243882957,0.3519391688712886,119.65197198647206
0.21,0.04,0.8290799366954453,0.3649986806597544,120.61563134500751
0.22,0.04,0.8224863681993717,0.3775458421025135,121.58256217537684
0.23,0.04,0.8160063634876126,0.389843865948541,122.54806393004073
0.24,0.04,0.8096349534294689,0.4018977212244394,123.51245407132916
0.25,0.04,0.8033769192009053,0.4137122858277302,124.47457427513224
0.26,0.04,0.797214922808229,0.4252923210270485,125.43668857545347
0.27,0.04,0.7911410662950936,0.4366425124351861,126.3997082951326
0.28,0.04,0.7851737307283748,0.4477674567734661,127.36034852724114
0.29,0.04,0.779296595273735,0.4586716269077466,128.32084806539427
0.3,0.04,0.7735252851871404,0.4693594318280955,129.2782562056867
0.31,0.04,0.7678251009112363,0.4798351864929369,130.2379928467074
0.32,0.04,0.7622076077591411,0.4901031182412102,131.1978507981518
0.33,0.04,0.7566695982227908,0.5001673701197731,132.15807828789812
0.34,0.04,0.7512079046736747,0.5100320019844122,133.11894001360392
0.35,0.04,0.7458193716711143,0.5197009910909194,134.08072222089885
0.36,0.04,0.7405008618948147,0.5291782406169816,135.04373208171177
0.37,0.04,0.7352492988726038,0.5384675698330517,136.00829018583931
0.38,0.04,0.7300616333697243,0.5475727195107805,136.9747366923432
0.39,0.04,0.7249348169144457,0.5564973620231513,137.94343666045998
0.4,0.04,0.7198752404643808,0.5652450933966641,138.91295932819065
0.41,0.04,0.7146721611442984,0.5731082677195936,139.92429737277698
0.42,0.04,0.7096995860809701,0.581492395286314,140.90468976064886
0.43,0.04,0.7047755190696838,0.5897102458389237,141.88915093418933
0.44,0.04,0.6998965186726857,0.5977651486421829,142.87826461781003
0.45,0.04,0.6950599714623132,0.605660365458504,143.87247734841264
0.46,0.04,0.6902628323827843,0.6133990928041382,144.8723519630927
0.47,0.04,0.6855014313282027,0.6209844626988721,145.87861590054396
0.48,0.04,0.6807713864885617,0.6284195442329972,146.89219021939635
0.49,0.04,0.6760735173791391,0.6357073425848969,147.9129080335215
0.5,0.04,0.6713893765182429,0.6428508062952558,148.94486492859008
0.51,0.04,0.666741584884934,0.6498528181149472,149.98314529497657
